City	Edition	Sport	Discipline	Athlete	Gender	Event	Event_gender	Medal	Country
Helsinki	1952	Canoe / Kayak	Canoe / Kayak F	NOVAK, Gabor	Men	C-1 10000m	M	Silver	Hungary
Helsinki	1952	Canoe / Kayak	Canoe / Kayak F	PARTI, Janos	Men	C-1 1000m (canoe single)	M	Silver	Hungary
Helsinki	1952	Canoe / Kayak	Canoe / Kayak F	GUROVICS, Jozsef	Men	K-2 10000m	M	Bronze	Hungary
Helsinki	1952	Canoe / Kayak	Canoe / Kayak F	VARGA, Ferenc	Men	K-2 10000m	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	ELEK, Ilona	Women	foil individual	W	Silver	Hungary
Helsinki	1952	Fencing	Fencing	BERCZELLY, Tibor	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	GEREVICH, Aladar	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	MASZLAY, Lajos	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	PALOCZ, Endre	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	SAKOVICS, Jozsef	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	TILLI, Endre	Men	foil team	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	BERCZELLY, Tibor	Men	sabre individual	M	Bronze	Hungary
Helsinki	1952	Fencing	Fencing	KOVACS, Pal Adam	Men	sabre individual	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	GEREVICH, Aladar	Men	sabre individual	M	Silver	Hungary
Helsinki	1952	Fencing	Fencing	BERCZELLY, Tibor	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	GEREVICH, Aladar	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	KARPATI, Rudolf	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	KOVACS, Pal Adam	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	PAPP, Bertalan	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Fencing	Fencing	RAJCSANYI, Laszlo	Men	sabre team	M	Gold	Hungary
Helsinki	1952	Football	Football	BOZSIK, Jozsef	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	BUDAI, Laszlo	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	BUZANSZKY, Jenö	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	CSORDAS, Lajos	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	CZIBOR, Zoltan	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	DALNOKI, Jenö	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	GROSICS, Gyula	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	HIDEGKUTI, Nandor	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	KOCSIS, Sandor	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	KOVACS, Imre	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	LANTOS, Mihaly	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	LORANT, Gyula	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	PALOTAS, Peter	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	PUSKAS, Ferenc	Men	football	M	Gold	Hungary
Helsinki	1952	Football	Football	ZAKARIAS, Jozsef	Men	football	M	Gold	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	balance beam	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	floor exercises	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	Women	floor exercises	W	Gold	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	individual all-round	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	DARUHAZI, Laszlone	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	GULYAS, Karolyne	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	PERENYI, Karolyne	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	ZALAI, Laszlone	Women	team competition	W	Silver	Hungary
Helsinki	1952	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	DARUHAZI, Laszlone	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	GULYAS, Karolyne	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	PERENYI, Karolyne	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	ZALAI, Laszlone	Women	team, portable apparatus	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KELETI, Agnes	Women	uneven bars	W	Bronze	Hungary
Helsinki	1952	Gymnastics	Artistic G.	KORONDI, Margit	Women	uneven bars	W	Gold	Hungary
Helsinki	1952	Modern Pentathlon	Modern Pentath.	SZONDI, Istvan	Men	Individual competition	M	Bronze	Hungary
Helsinki	1952	Modern Pentathlon	Modern Pentath.	BENEDEK, Gabor	Men	Individual competition	M	Silver	Hungary
Helsinki	1952	Modern Pentathlon	Modern Pentath.	BENEDEK, Gabor	Men	Team competition	M	Gold	Hungary
Helsinki	1952	Modern Pentathlon	Modern Pentath.	KOVACSI, Aladar	Men	Team competition	M	Gold	Hungary
Helsinki	1952	Modern Pentathlon	Modern Pentath.	SZONDI, Istvan	Men	Team competition	M	Gold	Hungary
Helsinki	1952	Shooting	Shooting	TAKACS, Karoly	Men	25m rapid fire pistol (60 shots)	M	Gold	Hungary
Helsinki	1952	Shooting	Shooting	KUN, Szilard	Men	25m rapid fire pistol (60 shots)	M	Silver	Hungary
Helsinki	1952	Shooting	Shooting	BALOGH, Ambrus	Men	50m pistol (60 shots)	M	Bronze	Hungary
Helsinki	1952	Wrestling	Wrestling Free.	GURICS, György	Men	73 - 79kg (middleweight)	M	Bronze	Hungary
Helsinki	1952	Wrestling	Wrestling Gre-R	HODOS, Imre	Men	52 - 57kg (bantamweight)	M	Gold	Hungary
Helsinki	1952	Wrestling	Wrestling Gre-R	POLYAK, Imre	Men	57 - 61kg (featherweight)	M	Silver	Hungary
Helsinki	1952	Wrestling	Wrestling Gre-R	SZILVASI, Miklos	Men	67 - 73kg (welterweight)	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Swimming	SZEKELY, Eva	Women	200m breaststroke	W	Silver	Hungary
Melbourne / Stockholm	1956	Aquatics	Swimming	TUMPEK, György	Men	200m butterfly	M	Bronze	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	BOLVARI, Antal	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	BOROS, Otto	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	GYARMATI, Dezso	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	HEVESI, Istvan	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	JENEI, Laszlo	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	KANIZSA, Tivadar	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	KARPATI, György	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	MARKOVICS, Kalman	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	MAYER, Mihaly	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	SZIVOS, Istvan	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Aquatics	Water polo	ZADOR, Ervin	Men	water polo	M	Gold	Hungary
Melbourne / Stockholm	1956	Athletics	Athletics	KOVACS, Jozsef	Men	10000m	M	Silver	Hungary
Melbourne / Stockholm	1956	Athletics	Athletics	ROZSNYOI, Sandor	Men	3000m steeplechase	M	Silver	Hungary
Melbourne / Stockholm	1956	Boxing	Boxing	PAPP, Laszlo	Men	67 - 71kg (light-middleweight)	M	Gold	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	PARTI, Janos	Men	C-1 10000m	M	Silver	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	HERNEK, Istvan	Men	C-1 1000m (canoe single)	M	Silver	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	FARKAS, Imre	Men	C-2 10000m	M	Bronze	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	HUNICS, Jozsef	Men	C-2 10000m	M	Bronze	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	MOHACSI, Ferenc	Men	C-2 1000m (canoe double)	M	Bronze	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	WIELAND, Karoly	Men	C-2 1000m (canoe double)	M	Bronze	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	HATLACZKY, Ferenc	Men	K-1 10000m	M	Silver	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	KISS, Lajos	Men	K-1 1000m (kayak single)	M	Bronze	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	FABIAN, Laszlo	Men	K-2 10000m	M	Gold	Hungary
Melbourne / Stockholm	1956	Canoe / Kayak	Canoe / Kayak F	URANYI, Janos	Men	K-2 10000m	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	BALTHAZAR, Lajos	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	BERZSENYI, Barnabas	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	MAROSI, Jozsef	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	NAGY, Ambrus	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	RERRICH, Bela	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	SAKOVICS, Jozsef	Men	épée team	M	Silver	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	FÜLÖP, Mihaly	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	GYURICZA, Jozsef	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	MAROSI, Jozsef	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	SAKOVICS, Jozsef	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	SOMODI, Lajos	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	TILLI, Endre	Men	foil team	M	Bronze	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	KARPATI, Rudolf	Men	sabre individual	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	GEREVICH, Aladar	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	HAMORI, Jenö	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	KARPATI, Rudolf	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	KERESZTES, Attila	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	KOVACS, Pal Adam	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Fencing	Fencing	MAGAI, Daniel	Men	sabre team	M	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	balance beam	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	floor exercises	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	individual all-round	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	GULYAS-KÖTELES, Erzsebet	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KERTESZ, Aliz	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KORONDI, Margit	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	Women	team competition	W	Silver	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	BODO-MOLNAR, Andrea	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	GULYAS-KÖTELES, Erzsebet	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KERTESZ, Aliz	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KORONDI, Margit	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	Women	team, portable apparatus	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	KELETI, Agnes	Women	uneven bars	W	Gold	Hungary
Melbourne / Stockholm	1956	Gymnastics	Artistic G.	TASS LEMHENYI, Olga	Women	vault	W	Bronze	Hungary
Melbourne / Stockholm	1956	Wrestling	Wrestling Gre-R	POLYAK, Imre	Men	57 - 61kg (featherweight)	M	Silver	Hungary
Melbourne / Stockholm	1956	Wrestling	Wrestling Gre-R	TOTH, Gyula	Men	61 - 67kg (lightweight)	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	BOROS, Otto	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	DÖMÖTÖR, Zoltan	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	FELKAI, Laszlo	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	GYARMATI, Dezso	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	HEVESI, Istvan	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	JENEI, Laszlo	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	KANIZSA, Tivadar	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	KARPATI, György	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	KATONA, Andras	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	MARKOVICS, Kalman	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	MAYER, Mihaly	Men	water polo	M	Bronze	Hungary
Rome	1960	Aquatics	Water polo	RUSORAN, Peter	Men	water polo	M	Bronze	Hungary
Rome	1960	Athletics	Athletics	ROSZAVÖLGYI, Istvan	Men	1500m	M	Bronze	Hungary
Rome	1960	Athletics	Athletics	ZSIVOTZKY, Gyula	Men	hammer throw	M	Silver	Hungary
Rome	1960	Athletics	Athletics	KULCSAR, Gergely	Men	javelin throw	M	Bronze	Hungary
Rome	1960	Boxing	Boxing	TÖRÖK, Gyula	Men	- 51kg (flyweight)	M	Gold	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	PARTI, Janos	Men	C-1 1000m (canoe single)	M	Gold	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	FARKAS, Imre	Men	C-2 1000m (canoe double)	M	Bronze	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	TÖRO, Andras Istvan	Men	C-2 1000m (canoe double)	M	Bronze	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	SZÖLLÖSI, Imre	Men	K-1 1000m (kayak single)	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	KEMECZEI, Imre	Men	K-1 4x500m	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	MESZAROS, György	Men	K-1 4x500m	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	SZENTE, Andras	Men	K-1 4x500m	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	SZÖLLÖSI, Imre	Men	K-1 4x500m	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	MESZAROS, György	Men	K-2 1000m (kayak double)	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	SZENTE, Andras	Men	K-2 1000m (kayak double)	M	Silver	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	BANFALVI-FRIED, Klara	Women	K-2 500m (kayak double)	W	Bronze	Hungary
Rome	1960	Canoe / Kayak	Canoe / Kayak F	EGRESI, Vilma	Women	K-2 500m (kayak double)	W	Bronze	Hungary
Rome	1960	Fencing	Fencing	DÖMÖLKI-SAKOVICS, Lidia	Women	foil team	W	Silver	Hungary
Rome	1960	Fencing	Fencing	JUHASZ-NAGY, Katalin	Women	foil team	W	Silver	Hungary
Rome	1960	Fencing	Fencing	NYARI-KOVACS, Magdolna	Women	foil team	W	Silver	Hungary
Rome	1960	Fencing	Fencing	REJTO-UJLAKI, Ildiko	Women	foil team	W	Silver	Hungary
Rome	1960	Fencing	Fencing	SZEKELY-MARVALICS, Györgyi	Women	foil team	W	Silver	Hungary
Rome	1960	Fencing	Fencing	KARPATI, Rudolf	Men	sabre individual	M	Gold	Hungary
Rome	1960	Fencing	Fencing	HORVATH, Zoltan	Men	sabre individual	M	Silver	Hungary
Rome	1960	Fencing	Fencing	DELNEKI, Gabor	Men	sabre team	M	Gold	Hungary
Rome	1960	Fencing	Fencing	GEREVICH, Aladar	Men	sabre team	M	Gold	Hungary
Rome	1960	Fencing	Fencing	HORVATH, Zoltan	Men	sabre team	M	Gold	Hungary
Rome	1960	Fencing	Fencing	KARPATI, Rudolf	Men	sabre team	M	Gold	Hungary
Rome	1960	Fencing	Fencing	KOVACS, Pal Adam	Men	sabre team	M	Gold	Hungary
Rome	1960	Fencing	Fencing	MENDELENYI, Tamas	Men	sabre team	M	Gold	Hungary
Rome	1960	Football	Football	ALBERT, Florian	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	DALNOKI, Jenö	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	DUDAS, Zoltan	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	DUNAI, Janos	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	FARAGO, Lajos	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	GÖRÖCS, Janos	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	KOVACS, Ferenc	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	NOVAK, Dezsö	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	OROSZ, Pal	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	PAL, Laszlo (Tibor)	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	PAL, Tibor (Laszlo)	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	RAKOSI, Gyula	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	SATORI, Imre	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	SOLYMOSI, Ernö	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	TÖRÖK, Gabor	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	VARHIDI, Pal	Men	football	M	Bronze	Hungary
Rome	1960	Football	Football	VILEZSAL, Oszkar	Men	football	M	Bronze	Hungary
Rome	1960	Modern Pentathlon	Modern Pentath.	NEMETH, Ferenc	Men	Individual competition	M	Gold	Hungary
Rome	1960	Modern Pentathlon	Modern Pentath.	NAGY, Imre	Men	Individual competition	M	Silver	Hungary
Rome	1960	Modern Pentathlon	Modern Pentath.	BALCZO, Andras	Men	Team competition	M	Gold	Hungary
Rome	1960	Modern Pentathlon	Modern Pentath.	NAGY, Imre	Men	Team competition	M	Gold	Hungary
Rome	1960	Modern Pentathlon	Modern Pentath.	NEMETH, Ferenc	Men	Team competition	M	Gold	Hungary
Rome	1960	Weightlifting	Weightlifting	VERES, Gyözö	Men	67.5 - 75kg, total (middleweight)	M	Bronze	Hungary
Rome	1960	Wrestling	Wrestling Gre-R	POLYAK, Imre	Men	57 - 61kg (featherweight)	M	Silver	Hungary
Tokyo	1964	Aquatics	Water polo	AMBRUS, Miklos	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	BODNAR, Andras	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	BOROS, Otto	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	DÖMÖTÖR, Zoltan	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	FELKAI, Laszlo	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	GYARMATI, Dezso	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	KANIZSA, Tivadar	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	KARPATI, György	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	KONRAD, Janos	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	MAYER, Mihaly	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	POCSIK, Denes	Men	water polo	M	Gold	Hungary
Tokyo	1964	Aquatics	Water polo	RUSORAN, Peter	Men	water polo	M	Gold	Hungary
Tokyo	1964	Athletics	Athletics	ZSIVOTZKY, Gyula	Men	hammer throw	M	Silver	Hungary
Tokyo	1964	Athletics	Athletics	KULCSAR, Gergely	Men	javelin throw	M	Silver	Hungary
Tokyo	1964	Athletics	Athletics	ANTAL-RUDAS, Marta	Women	javelin throw	W	Silver	Hungary
Tokyo	1964	Athletics	Athletics	VARJU, Vilmos	Men	shot put	M	Bronze	Hungary
Tokyo	1964	Canoe / Kayak	Canoe / Kayak F	HESZ, Mihaly	Men	K-1 1000m (kayak single)	M	Silver	Hungary
Tokyo	1964	Fencing	Fencing	BARANY, Arpad	Men	épée team	M	Gold	Hungary
Tokyo	1964	Fencing	Fencing	GABOR, Tamas	Men	épée team	M	Gold	Hungary
Tokyo	1964	Fencing	Fencing	KAUSZ, Istvan	Men	épée team	M	Gold	Hungary
Tokyo	1964	Fencing	Fencing	KULCSAR, Gyözö	Men	épée team	M	Gold	Hungary
Tokyo	1964	Fencing	Fencing	NEMERE, Zoltan	Men	épée team	M	Gold	Hungary
Tokyo	1964	Fencing	Fencing	REJTO-UJLAKI, Ildiko	Women	foil individual	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	AGOSTON-MENDELENYI, Judit	Women	foil team	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	DÖMÖLKI-SAKOVICS, Lidia	Women	foil team	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	JUHASZ-NAGY, Katalin	Women	foil team	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	MAROSI-FOLDESI, Paula	Women	foil team	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	REJTO-UJLAKI, Ildiko	Women	foil team	W	Gold	Hungary
Tokyo	1964	Fencing	Fencing	PEZSA, Tibor	Men	sabre individual	M	Gold	Hungary
Tokyo	1964	Football	Football	BENE, Ferenc	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	CSERNAI, Tibor	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	FARKAS, Janos	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	GELEI, Jozsef	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	IHASZ, Kalman	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	KATONA, Sandor	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	KOMORA, Imre	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	NOGRADI, Ferenc	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	NOVAK, Dezsö	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	ORBAN, Arpad	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	PALOTAI, Karoly	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	SZENTMIHALYI, Antal	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	SZEPESI, Gusztav	Men	football	M	Gold	Hungary
Tokyo	1964	Football	Football	VARGA, Zoltan	Men	football	M	Gold	Hungary
Tokyo	1964	Gymnastics	Artistic G.	JANOSI, Ducza Aniko	Women	floor exercises	W	Bronze	Hungary
Tokyo	1964	Gymnastics	Artistic G.	MAKRAY-SCHMITT, Katalin	Women	uneven bars	W	Silver	Hungary
Tokyo	1964	Modern Pentathlon	Modern Pentath.	TÖRÖK, Ferenc	Men	Individual competition	M	Gold	Hungary
Tokyo	1964	Modern Pentathlon	Modern Pentath.	NAGY, Imre	Men	Team competition	M	Bronze	Hungary
Tokyo	1964	Modern Pentathlon	Modern Pentath.	TÖRÖK, Ferenc	Men	Team competition	M	Bronze	Hungary
Tokyo	1964	Modern Pentathlon	Modern Pentath.	TOROK, Otto	Men	Team competition	M	Bronze	Hungary
Tokyo	1964	Shooting	Shooting	HAMMERL, Laszlo	Men	50m rifle 3 positions (3x40 shots)	M	Bronze	Hungary
Tokyo	1964	Shooting	Shooting	HAMMERL, Laszlo	Men	50m rifle prone (60 shots)	M	Gold	Hungary
Tokyo	1964	Weightlifting	Weightlifting	FÖLDI, Imre	Men	- 56kg, total (bantamweight)	M	Silver	Hungary
Tokyo	1964	Weightlifting	Weightlifting	VERES, Gyözö	Men	75 - 82.5kg, total (light-heavyweight)	M	Bronze	Hungary
Tokyo	1964	Weightlifting	Weightlifting	TOTH, Geza	Men	75 - 82.5kg, total (light-heavyweight)	M	Silver	Hungary
Tokyo	1964	Wrestling	Wrestling Gre-R	KOZMA, Istvan	Men	+ 97kg (super heavyweight)	M	Gold	Hungary
